statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-02112;Malignant melanoma of skin;148;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-14;Certain conditions origin. in the perinatal period;8;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-022;Benign neoplasms;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-1712;Falls;57;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-16;Symp., signs a. abnormal clinical a. lab. findings;1591;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-083;Chronic lower respiratory diseases;3528;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-151;Congenital malformations of the nervous system;3;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-011;Tuberculosis, including its sequelae;3;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-02119;Malignant neoplasms of kidney, except renal pelvis;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-01;Certain infectious and parasitic diseases;171;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-075;Cerebrovascular diseases;144;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT001B15;1 to under 15 years;TODUR1;Causes of death;TDU-1715;Accid. poisoning by and exposure to noxious subst.;3;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-05;Mental and behavioural disorders;2576;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-022;Benign neoplasms;18;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-041;Diabetes mellitus;2744;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-1713;Accidental drowning and submersion;4;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-152;Congenital malformations of the circulatory system;4;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-011;Tuberculosis, including its sequelae;3;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-17;External causes of morbidity and mortality;1194;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-061;Meningitis;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-02102;Malignant neoplasms of oesophagus;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT030B35;30 to under 35 years;TODUR1;Causes of death;TDU-092;Diseases of liver;75;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-021;Malignant neoplasms;1601;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-02118;Malignant neoplasms of prostate;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-17;External causes of morbidity and mortality;1010;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-082;Pneumonia;6;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-07501;Stroke, not specified as haemorrhage or infarction;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-02116;Malig. neopl. of corpus uteri,uterus, part unspec.;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-1712;Falls;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-051;Mental and behav. disorders due to use of alcohol;314;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-072;Ischaemic heart diseases;4161;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT030B35;30 to under 35 years;TODUR1;Causes of death;TDU-15;Congenital malform.,deform. a. chromosomal abnorm.;17;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-161;Sudden infant death syndrome;30;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-14;Certain conditions origin. in the perinatal period;4;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-11;Diseases of musculoskeletal sys. a. connec. tissue;74;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-07;Diseases of the circulatory system;154;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-06;Diseases of the nervous system and sensory organs;2301;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-021;Malignant neoplasms;1368;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-014;HIV disease;14;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-02108;Malignant neoplasms of pancreas;1728;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT001B15;1 to under 15 years;TODUR1;Causes of death;TDU-02117;Malignant neoplasms of ovary;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-052;Mental a.behav. dis. due to oth. psychoactive sub.;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-17;External causes of morbidity and mortality;1555;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-084;Asthma;72;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-01;Certain infectious and parasitic diseases;166;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT015B20;15 to under 20 years;TODUR1;Causes of death;TDU-01;Certain infectious and parasitic diseases;8;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-02107;Malig. neoplasms of liver, intrahepatic bile ducts;64;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-084;Asthma;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-06;Diseases of the nervous system and sensory organs;697;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-111;Chronic polyarthritis and arthrosis;27;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-19;COVID-19, virus not detected;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-171;Accidents, including their sequelae;347;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-074;Other diseases of endocardium;30;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-02120;Malignant neoplasms of bladder;91;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-02114;Malig. neoplasms of genital organs, urinary tract;1861;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT030B35;30 to under 35 years;TODUR1;Causes of death;TDU-076;Diseases of arteries, arterioles and capillaries;9;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;;Total;2704;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT001B15;1 to under 15 years;TODUR1;Causes of death;TDU-1713;Accidental drowning and submersion;25;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-162;Other ill-defined and unknown causes of mortality;72;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-074;Other diseases of endocardium;314;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-11;Diseases of musculoskeletal sys. a. connec. tissue;646;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-152;Congenital malformations of the circulatory system;14;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-061;Meningitis;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-16;Symp., signs a. abnormal clinical a. lab. findings;1460;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-075;Cerebrovascular diseases;1074;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT030B35;30 to under 35 years;TODUR1;Causes of death;TDU-18;COVID-19, virus detected;24;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-161;Sudden infant death syndrome;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-022;Benign neoplasms;11;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-09201;Alcohol. liver dis.,chr. hepatitis,fibrosis,cirrh.;823;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-14;Certain conditions origin. in the perinatal period;8;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-173;Assault;4;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-1713;Accidental drowning and submersion;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;;Total;19599;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-02119;Malignant neoplasms of kidney, except renal pelvis;249;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-08;Diseases of the respiratory system;26;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-02121;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;12;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-02122;Leukaemia;8;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-12;Diseases of the genitourinary system;103;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-073;Other forms of heart disease;196;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-07;Diseases of the circulatory system;13576;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-18;COVID-19, virus detected;1794;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT015B20;15 to under 20 years;TODUR1;Causes of death;TDU-02;Neoplasms;45;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-02109;Malig. neoplasms of larynx,trachea,bronchus,lung;2812;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-07201;Acute or subsequent myocardial infarction;3737;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-09;Diseases of the digestive system;97;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-07;Diseases of the circulatory system;5454;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT001B15;1 to under 15 years;TODUR1;Causes of death;TDU-02118;Malignant neoplasms of prostate;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-1714;Exposure to smoke, fire and flames;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-083;Chronic lower respiratory diseases;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT065B70;65 to under 70 years;TODUR1;Causes of death;TDU-152;Congenital malformations of the circulatory system;17;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-15;Congenital malform.,deform. a. chromosomal abnorm.;54;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-02121;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;431;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-18;COVID-19, virus detected;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-02115;Malignant neoplasms of cervix uteri;154;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-172;Intentional self-harm;358;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-02108;Malignant neoplasms of pancreas;113;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT030B35;30 to under 35 years;TODUR1;Causes of death;TDU-041;Diabetes mellitus;16;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;;Total;13546;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT001B15;1 to under 15 years;TODUR1;Causes of death;TDU-1712;Falls;14;number;BEV002;Deaths
